# timestamp	serial_output
2026-09-12T16:52:41.859	ADC=967  Voltage=819 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:52:42.599	ADC=986  Voltage=837 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:52:43.338	ADC=986  Voltage=838 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:52:44.078	ADC=984  Voltage=835 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:52:44.819	ADC=979  Voltage=846 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:52:45.559	ADC=983  Voltage=849 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:52:46.298	ADC=983  Voltage=835 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:52:47.038	ADC=989  Voltage=840 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:52:47.778	ADC=972  Voltage=844 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:52:48.518	ADC=952  Voltage=841 mV  P_abs=98.5 kPa  P_gauge=1.3 kPa  Air=NORMAL
2026-09-12T16:52:49.258	ADC=967  Voltage=842 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:52:49.997	ADC=977  Voltage=830 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:52:50.738	ADC=978  Voltage=823 mV  P_abs=97.9 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:52:51.478	ADC=952  Voltage=830 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:52:52.218	ADC=973  Voltage=843 mV  P_abs=98.1 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:52:52.959	ADC=989  Voltage=841 mV  P_abs=96.6 kPa  P_gauge=-0.6 kPa  Air=NORMAL
2026-09-12T16:52:53.699	ADC=973  Voltage=846 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:52:54.438	ADC=968  Voltage=844 mV  P_abs=97.9 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:52:55.917	ADC=983  Voltage=844 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:52:55.920	ADC=991  Voltage=830 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:52:56.658	ADC=983  Voltage=840 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:52:57.398	ADC=983  Voltage=842 mV  P_abs=97.3 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:52:58.139	ADC=969  Voltage=841 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:52:58.878	ADC=980  Voltage=844 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:52:59.618	ADC=971  Voltage=816 mV  P_abs=97.2 kPa  P_gauge=0.0 kPa  Air=NORMAL
2026-09-12T16:53:00.358	ADC=976  Voltage=822 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:53:01.098	ADC=971  Voltage=834 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:53:01.838	ADC=981  Voltage=830 mV  P_abs=98.3 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:53:02.579	ADC=973  Voltage=842 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:53:03.318	ADC=975  Voltage=845 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:53:04.058	ADC=970  Voltage=845 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:53:04.797	ADC=983  Voltage=841 mV  P_abs=97.1 kPa  P_gauge=-0.1 kPa  Air=NORMAL
2026-09-12T16:53:05.538	ADC=973  Voltage=852 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:53:06.279	ADC=981  Voltage=842 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:53:07.016	ADC=980  Voltage=834 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:53:07.758	ADC=964  Voltage=846 mV  P_abs=98.3 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:53:08.499	ADC=975  Voltage=823 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:53:09.238	ADC=983  Voltage=853 mV  P_abs=97.1 kPa  P_gauge=-0.1 kPa  Air=NORMAL
2026-09-12T16:53:09.978	ADC=976  Voltage=814 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:53:10.719	ADC=984  Voltage=832 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:53:11.458	ADC=970  Voltage=841 mV  P_abs=98.3 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:53:12.198	ADC=951  Voltage=846 mV  P_abs=97.9 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:53:12.938	ADC=971  Voltage=841 mV  P_abs=96.9 kPa  P_gauge=-0.2 kPa  Air=NORMAL
2026-09-12T16:53:13.677	ADC=963  Voltage=844 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:53:14.418	ADC=971  Voltage=814 mV  P_abs=98.2 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:53:15.898	ADC=969  Voltage=846 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:53:15.901	ADC=957  Voltage=841 mV  P_abs=98.5 kPa  P_gauge=1.4 kPa  Air=NORMAL
2026-09-12T16:53:16.638	ADC=986  Voltage=822 mV  P_abs=98.4 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:53:17.377	ADC=977  Voltage=832 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:53:18.118	ADC=973  Voltage=841 mV  P_abs=97.3 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:53:18.857	ADC=976  Voltage=841 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:53:19.598	ADC=984  Voltage=844 mV  P_abs=96.7 kPa  P_gauge=-0.5 kPa  Air=NORMAL
2026-09-12T16:53:20.338	ADC=981  Voltage=848 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:53:21.078	ADC=985  Voltage=845 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:53:21.818	ADC=974  Voltage=822 mV  P_abs=98.6 kPa  P_gauge=1.5 kPa  Air=NORMAL
2026-09-12T16:53:22.558	ADC=975  Voltage=830 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:53:23.299	ADC=975  Voltage=846 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:53:24.038	ADC=952  Voltage=837 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:53:24.777	ADC=983  Voltage=846 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:53:25.517	ADC=997  Voltage=841 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:53:26.257	ADC=974  Voltage=830 mV  P_abs=96.6 kPa  P_gauge=-0.5 kPa  Air=NORMAL
2026-09-12T16:53:26.998	ADC=979  Voltage=835 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:53:27.738	ADC=981  Voltage=841 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:53:28.478	ADC=973  Voltage=823 mV  P_abs=97.6 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:53:29.216	ADC=984  Voltage=841 mV  P_abs=98.0 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:53:29.957	ADC=989  Voltage=847 mV  P_abs=97.1 kPa  P_gauge=-0.1 kPa  Air=NORMAL
2026-09-12T16:53:30.698	ADC=973  Voltage=837 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:53:31.437	ADC=972  Voltage=822 mV  P_abs=98.5 kPa  P_gauge=1.4 kPa  Air=NORMAL
2026-09-12T16:53:32.177	ADC=968  Voltage=846 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:53:32.917	ADC=971  Voltage=846 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:53:33.658	ADC=978  Voltage=847 mV  P_abs=97.1 kPa  P_gauge=-0.1 kPa  Air=NORMAL
2026-09-12T16:53:34.397	ADC=971  Voltage=840 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:53:35.138	ADC=972  Voltage=844 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:53:35.877	ADC=992  Voltage=832 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:53:36.617	ADC=969  Voltage=835 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:53:37.358	ADC=996  Voltage=830 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:53:38.098	ADC=958  Voltage=841 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:53:38.837	ADC=985  Voltage=841 mV  P_abs=97.4 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:53:39.577	ADC=965  Voltage=814 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:53:40.318	ADC=965  Voltage=853 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:53:41.057	ADC=973  Voltage=846 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:53:41.797	ADC=989  Voltage=841 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:53:42.537	ADC=969  Voltage=844 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:53:43.277	ADC=996  Voltage=842 mV  P_abs=98.2 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:53:44.017	ADC=971  Voltage=843 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:53:44.759	ADC=959  Voltage=846 mV  P_abs=98.3 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:53:45.498	ADC=979  Voltage=835 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:53:46.237	ADC=966  Voltage=842 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:53:46.977	ADC=971  Voltage=830 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:53:48.457	ADC=963  Voltage=841 mV  P_abs=96.3 kPa  P_gauge=-0.8 kPa  Air=NORMAL
2026-09-12T16:53:48.460	ADC=827  Voltage=724 mV  P_abs=79.6 kPa  P_gauge=-17.5 kPa  Air=LOW
2026-09-12T16:53:49.197	ADC=825  Voltage=726 mV  P_abs=78.4 kPa  P_gauge=-18.7 kPa  Air=LOW
2026-09-12T16:53:49.938	ADC=840  Voltage=731 mV  P_abs=79.2 kPa  P_gauge=-17.9 kPa  Air=LOW
2026-09-12T16:53:50.677	ADC=824  Voltage=726 mV  P_abs=78.4 kPa  P_gauge=-18.7 kPa  Air=LOW
2026-09-12T16:53:51.416	ADC=821  Voltage=732 mV  P_abs=79.2 kPa  P_gauge=-17.9 kPa  Air=LOW
2026-09-12T16:53:52.157	ADC=986  Voltage=843 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:53:52.898	ADC=972  Voltage=852 mV  P_abs=98.1 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:53:53.637	ADC=969  Voltage=846 mV  P_abs=98.3 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:53:54.377	ADC=971  Voltage=835 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:53:55.118	ADC=987  Voltage=844 mV  P_abs=97.6 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:53:55.857	ADC=983  Voltage=835 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:53:56.597	ADC=955  Voltage=840 mV  P_abs=97.9 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:53:57.338	ADC=989  Voltage=824 mV  P_abs=98.6 kPa  P_gauge=1.5 kPa  Air=NORMAL
2026-09-12T16:53:58.077	ADC=965  Voltage=844 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:53:58.817	ADC=971  Voltage=841 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:53:59.558	ADC=967  Voltage=842 mV  P_abs=97.3 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:54:00.297	ADC=983  Voltage=846 mV  P_abs=97.6 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:54:01.036	ADC=973  Voltage=853 mV  P_abs=98.1 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:54:01.777	ADC=981  Voltage=832 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:54:02.517	ADC=980  Voltage=841 mV  P_abs=98.5 kPa  P_gauge=1.4 kPa  Air=NORMAL
2026-09-12T16:54:03.256	ADC=969  Voltage=842 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:54:03.997	ADC=965  Voltage=835 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:54:04.737	ADC=986  Voltage=835 mV  P_abs=98.6 kPa  P_gauge=1.5 kPa  Air=NORMAL
2026-09-12T16:54:05.477	ADC=965  Voltage=820 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:54:06.217	ADC=972  Voltage=844 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:54:06.957	ADC=969  Voltage=834 mV  P_abs=98.5 kPa  P_gauge=1.4 kPa  Air=NORMAL
2026-09-12T16:54:07.697	ADC=974  Voltage=848 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:54:08.437	ADC=951  Voltage=809 mV  P_abs=93.7 kPa  P_gauge=-3.5 kPa  Air=LOW
2026-09-12T16:54:09.177	ADC=933  Voltage=805 mV  P_abs=93.9 kPa  P_gauge=-3.3 kPa  Air=LOW
2026-09-12T16:54:09.917	ADC=950  Voltage=815 mV  P_abs=93.9 kPa  P_gauge=-3.2 kPa  Air=LOW
2026-09-12T16:54:10.657	ADC=949  Voltage=814 mV  P_abs=93.5 kPa  P_gauge=-3.6 kPa  Air=LOW
2026-09-12T16:54:12.136	ADC=926  Voltage=815 mV  P_abs=93.5 kPa  P_gauge=-3.6 kPa  Air=LOW
2026-09-12T16:54:12.138	ADC=951  Voltage=820 mV  P_abs=93.6 kPa  P_gauge=-3.5 kPa  Air=LOW
2026-09-12T16:54:12.877	ADC=939  Voltage=822 mV  P_abs=93.2 kPa  P_gauge=-4.0 kPa  Air=LOW
2026-09-12T16:54:14.357	ADC=949  Voltage=816 mV  P_abs=94.5 kPa  P_gauge=-2.6 kPa  Air=LOW
2026-09-12T16:54:14.360	ADC=960  Voltage=816 mV  P_abs=93.6 kPa  P_gauge=-3.5 kPa  Air=LOW
2026-09-12T16:54:15.097	ADC=941  Voltage=815 mV  P_abs=94.2 kPa  P_gauge=-2.9 kPa  Air=LOW
2026-09-12T16:54:16.576	ADC=951  Voltage=816 mV  P_abs=94.1 kPa  P_gauge=-3.0 kPa  Air=LOW
2026-09-12T16:54:16.578	ADC=921  Voltage=809 mV  P_abs=93.6 kPa  P_gauge=-3.5 kPa  Air=LOW
2026-09-12T16:54:17.317	ADC=953  Voltage=814 mV  P_abs=93.9 kPa  P_gauge=-3.3 kPa  Air=LOW
2026-09-12T16:54:18.795	ADC=941  Voltage=818 mV  P_abs=93.6 kPa  P_gauge=-3.5 kPa  Air=LOW
2026-09-12T16:54:18.797	ADC=973  Voltage=824 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:54:20.276	ADC=983  Voltage=853 mV  P_abs=95.6 kPa  P_gauge=-1.6 kPa  Air=NORMAL
2026-09-12T16:54:20.279	ADC=954  Voltage=816 mV  P_abs=93.9 kPa  P_gauge=-3.2 kPa  Air=LOW
2026-09-12T16:54:21.017	ADC=939  Voltage=802 mV  P_abs=94.1 kPa  P_gauge=-3.1 kPa  Air=LOW
2026-09-12T16:54:21.756	ADC=935  Voltage=815 mV  P_abs=94.4 kPa  P_gauge=-2.8 kPa  Air=LOW
2026-09-12T16:54:23.237	ADC=950  Voltage=795 mV  P_abs=93.8 kPa  P_gauge=-3.3 kPa  Air=LOW
2026-09-12T16:54:23.240	ADC=942  Voltage=816 mV  P_abs=93.6 kPa  P_gauge=-3.5 kPa  Air=LOW
2026-09-12T16:54:23.977	ADC=948  Voltage=811 mV  P_abs=92.8 kPa  P_gauge=-4.4 kPa  Air=LOW
2026-09-12T16:54:25.457	ADC=955  Voltage=830 mV  P_abs=94.0 kPa  P_gauge=-3.2 kPa  Air=LOW
2026-09-12T16:54:25.460	ADC=946  Voltage=810 mV  P_abs=94.1 kPa  P_gauge=-3.0 kPa  Air=LOW
2026-09-12T16:54:26.196	ADC=935  Voltage=822 mV  P_abs=93.6 kPa  P_gauge=-3.5 kPa  Air=LOW
2026-09-12T16:54:26.936	ADC=935  Voltage=816 mV  P_abs=94.3 kPa  P_gauge=-2.8 kPa  Air=LOW
2026-09-12T16:54:27.676	ADC=957  Voltage=811 mV  P_abs=94.2 kPa  P_gauge=-3.0 kPa  Air=LOW
2026-09-12T16:54:28.417	ADC=926  Voltage=800 mV  P_abs=93.6 kPa  P_gauge=-3.6 kPa  Air=LOW
2026-09-12T16:54:29.897	ADC=955  Voltage=811 mV  P_abs=94.5 kPa  P_gauge=-2.6 kPa  Air=LOW
2026-09-12T16:54:29.900	ADC=926  Voltage=794 mV  P_abs=93.8 kPa  P_gauge=-3.4 kPa  Air=LOW
2026-09-12T16:54:30.636	ADC=959  Voltage=820 mV  P_abs=94.6 kPa  P_gauge=-2.6 kPa  Air=LOW
2026-09-12T16:54:31.377	ADC=951  Voltage=811 mV  P_abs=93.2 kPa  P_gauge=-4.0 kPa  Air=LOW
2026-09-12T16:54:32.856	ADC=936  Voltage=828 mV  P_abs=93.7 kPa  P_gauge=-3.4 kPa  Air=LOW
2026-09-12T16:54:32.859	ADC=943  Voltage=809 mV  P_abs=93.5 kPa  P_gauge=-3.6 kPa  Air=LOW
2026-09-12T16:54:33.596	ADC=927  Voltage=830 mV  P_abs=94.2 kPa  P_gauge=-2.9 kPa  Air=LOW
2026-09-12T16:54:34.334	ADC=953  Voltage=810 mV  P_abs=93.5 kPa  P_gauge=-3.6 kPa  Air=LOW
2026-09-12T16:54:35.076	ADC=821  Voltage=722 mV  P_abs=79.6 kPa  P_gauge=-17.6 kPa  Air=LOW
2026-09-12T16:54:35.817	ADC=830  Voltage=711 mV  P_abs=78.9 kPa  P_gauge=-18.2 kPa  Air=LOW
2026-09-12T16:54:36.556	ADC=805  Voltage=715 mV  P_abs=78.1 kPa  P_gauge=-19.0 kPa  Air=LOW
2026-09-12T16:54:37.296	ADC=821  Voltage=710 mV  P_abs=78.6 kPa  P_gauge=-18.5 kPa  Air=LOW
2026-09-12T16:54:38.036	ADC=832  Voltage=710 mV  P_abs=79.1 kPa  P_gauge=-18.0 kPa  Air=LOW
2026-09-12T16:54:38.777	ADC=822  Voltage=725 mV  P_abs=78.7 kPa  P_gauge=-18.5 kPa  Air=LOW
2026-09-12T16:54:39.516	ADC=853  Voltage=722 mV  P_abs=79.3 kPa  P_gauge=-17.8 kPa  Air=LOW
2026-09-12T16:54:40.256	ADC=835  Voltage=715 mV  P_abs=79.4 kPa  P_gauge=-17.8 kPa  Air=LOW
2026-09-12T16:54:40.996	ADC=843  Voltage=712 mV  P_abs=79.1 kPa  P_gauge=-18.1 kPa  Air=LOW
2026-09-12T16:54:41.736	ADC=838  Voltage=710 mV  P_abs=79.0 kPa  P_gauge=-18.1 kPa  Air=LOW
2026-09-12T16:54:42.476	ADC=851  Voltage=716 mV  P_abs=91.8 kPa  P_gauge=-5.3 kPa  Air=LOW
2026-09-12T16:54:43.955	ADC=975  Voltage=858 mV  P_abs=96.9 kPa  P_gauge=-0.2 kPa  Air=NORMAL
2026-09-12T16:54:43.958	ADC=955  Voltage=853 mV  P_abs=97.0 kPa  P_gauge=-0.1 kPa  Air=NORMAL
2026-09-12T16:54:44.696	ADC=983  Voltage=846 mV  P_abs=97.2 kPa  P_gauge=0.0 kPa  Air=NORMAL
2026-09-12T16:54:45.436	ADC=969  Voltage=844 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:54:46.916	ADC=949  Voltage=822 mV  P_abs=94.5 kPa  P_gauge=-2.6 kPa  Air=LOW
2026-09-12T16:54:46.919	ADC=957  Voltage=814 mV  P_abs=94.2 kPa  P_gauge=-2.9 kPa  Air=LOW
2026-09-12T16:54:47.656	ADC=949  Voltage=830 mV  P_abs=92.5 kPa  P_gauge=-4.7 kPa  Air=LOW
2026-09-12T16:54:48.395	ADC=919  Voltage=815 mV  P_abs=94.7 kPa  P_gauge=-2.4 kPa  Air=LOW
2026-09-12T16:54:49.136	ADC=943  Voltage=811 mV  P_abs=94.1 kPa  P_gauge=-3.1 kPa  Air=LOW
2026-09-12T16:54:49.877	ADC=819  Voltage=708 mV  P_abs=79.4 kPa  P_gauge=-17.8 kPa  Air=LOW
2026-09-12T16:54:50.616	ADC=820  Voltage=724 mV  P_abs=79.0 kPa  P_gauge=-18.1 kPa  Air=LOW
2026-09-12T16:54:51.357	ADC=839  Voltage=728 mV  P_abs=79.7 kPa  P_gauge=-17.4 kPa  Air=LOW
2026-09-12T16:54:52.097	ADC=837  Voltage=715 mV  P_abs=78.4 kPa  P_gauge=-18.7 kPa  Air=LOW
2026-09-12T16:54:52.836	ADC=810  Voltage=722 mV  P_abs=79.0 kPa  P_gauge=-18.2 kPa  Air=LOW
2026-09-12T16:54:53.576	ADC=827  Voltage=710 mV  P_abs=79.1 kPa  P_gauge=-18.0 kPa  Air=LOW
2026-09-12T16:54:54.316	ADC=822  Voltage=722 mV  P_abs=78.6 kPa  P_gauge=-18.5 kPa  Air=LOW
2026-09-12T16:54:55.056	ADC=820  Voltage=726 mV  P_abs=78.7 kPa  P_gauge=-18.4 kPa  Air=LOW
2026-09-12T16:54:55.796	ADC=805  Voltage=710 mV  P_abs=78.7 kPa  P_gauge=-18.5 kPa  Air=LOW
2026-09-12T16:54:56.536	ADC=831  Voltage=729 mV  P_abs=78.7 kPa  P_gauge=-18.4 kPa  Air=LOW
2026-09-12T16:54:57.276	ADC=807  Voltage=726 mV  P_abs=79.8 kPa  P_gauge=-17.4 kPa  Air=LOW
2026-09-12T16:54:58.016	ADC=825  Voltage=711 mV  P_abs=79.1 kPa  P_gauge=-18.1 kPa  Air=LOW
2026-09-12T16:54:58.756	ADC=822  Voltage=714 mV  P_abs=78.3 kPa  P_gauge=-18.8 kPa  Air=LOW
2026-09-12T16:54:59.495	ADC=829  Voltage=698 mV  P_abs=79.2 kPa  P_gauge=-17.9 kPa  Air=LOW
2026-09-12T16:55:00.237	ADC=845  Voltage=713 mV  P_abs=79.5 kPa  P_gauge=-17.6 kPa  Air=LOW
2026-09-12T16:55:00.975	ADC=825  Voltage=725 mV  P_abs=79.1 kPa  P_gauge=-18.1 kPa  Air=LOW
2026-09-12T16:55:01.716	ADC=839  Voltage=717 mV  P_abs=78.4 kPa  P_gauge=-18.8 kPa  Air=LOW
2026-09-12T16:55:02.455	ADC=827  Voltage=725 mV  P_abs=78.8 kPa  P_gauge=-18.4 kPa  Air=LOW
2026-09-12T16:55:03.196	ADC=827  Voltage=715 mV  P_abs=79.0 kPa  P_gauge=-18.2 kPa  Air=LOW
2026-09-12T16:55:03.936	ADC=822  Voltage=700 mV  P_abs=78.9 kPa  P_gauge=-18.3 kPa  Air=LOW
2026-09-12T16:55:04.676	ADC=840  Voltage=713 mV  P_abs=82.9 kPa  P_gauge=-14.2 kPa  Air=LOW
2026-09-12T16:55:05.413	ADC=974  Voltage=846 mV  P_abs=96.9 kPa  P_gauge=-0.2 kPa  Air=NORMAL
2026-09-12T16:55:06.895	ADC=951  Voltage=835 mV  P_abs=97.0 kPa  P_gauge=-0.1 kPa  Air=NORMAL
2026-09-12T16:55:06.898	ADC=973  Voltage=823 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:55:07.636	ADC=975  Voltage=835 mV  P_abs=97.2 kPa  P_gauge=0.0 kPa  Air=NORMAL
2026-09-12T16:55:08.376	ADC=981  Voltage=834 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:55:09.115	ADC=979  Voltage=834 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:55:09.855	ADC=980  Voltage=855 mV  P_abs=96.8 kPa  P_gauge=-0.3 kPa  Air=NORMAL
2026-09-12T16:55:10.598	ADC=985  Voltage=844 mV  P_abs=97.2 kPa  P_gauge=0.0 kPa  Air=NORMAL
2026-09-12T16:55:11.335	ADC=983  Voltage=837 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:55:12.075	ADC=989  Voltage=830 mV  P_abs=97.9 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:55:12.816	ADC=985  Voltage=846 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:55:13.556	ADC=969  Voltage=832 mV  P_abs=97.6 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:55:14.295	ADC=977  Voltage=848 mV  P_abs=97.5 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:55:15.035	ADC=979  Voltage=835 mV  P_abs=97.2 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:55:15.775	ADC=972  Voltage=823 mV  P_abs=96.5 kPa  P_gauge=-0.6 kPa  Air=NORMAL
